GEOID,years_of_potential_life_lost_rate,percent_fair_poor,physically_unhealthy_days,mentally_unhealthy_days,pcp_rate,dentist_rate,mhp_rate,years_of_potential_life_lost_rate_ch,percent_fair_poor_ch,physically_unhealthy_days_ch,mentally_unhealthy_days_ch,pcp_rate_ch,dentist_rate_ch,mhp_rate_ch
05135,11496,22,4.9,4.5,41,24,136,1.8235256516111125,-6.017579445571333,5.710414246999614,-6.651258346173602,-7.46934225195095,33.50408129268699,0.7407407407407307
05137,10268,23,5.2,4.6,56,24,48,-1.5881899518606524,0.23188405797101375,1.5151515151515174,-1.9523809523809572,1.025835866261397,0,-14.28571428571429
05139,10949,23,4.7,4.3,79,50,152,-1.8260069814473219,0,-1.3605442176870763,0.7936507936507908,1.0277430024265468,1.4532094889237752,6.2937062937062915
05141,8396,22,5.1,4.5,12,36,53,-3.1755934285566743,-2.838164251207727,6.8410852713178265,4.961434229726917,-9.80392156862745,0.952380952380949,-10.169491525423723
05143,6892,22,4.6,4.1,80,56,337,-1.0614384680796858,14.248366013071896,11.220043572984746,11.597222222222214,3.6062378167641316,4.578241553031466,5.974842767295607
05145,9325,20,4.6,4.1,50,32,144,2.621696435774834,4.03050108932462,7.230915125651964,11.863799283154123,-1.1559615662959155,0.03156565656565746,4.347826086956519
05147,12860,27,5.3,4.6,42,43,87,1.1611315818890562,0,12.843004948268112,NA,0.8130081300813016,1.6066589237320923,22.535211267605625
05149,8922,24,4.8,4.2,55,18,18,-3.7703862122492215,1.4492753623188397,-2.6033490319204655,6.507936507936515,-0.872567482736971,9.523809523809527,0
06001,4886,13,3.4,3.3,106,89,485,-1.6537118240715836,-4.444444444444444,4.444444444444444,-0.9191176470588275,2.654128317993868,1.9524058317161863,7.064017660044142
06003,0,16,4.2,4.1,0,0,627,NA,NA,NA,NA,NA,NA,-9.130434782608699
06005,5776,13,3.5,3.5,66,82,158,-8.17720535247336,-9.25925925925926,-7.196969696969698,-7.070707070707075,4.538673707030705,-1.9472092499122073,11.267605633802823
06007,7437,15,4.2,4.2,65,68,455,-2.161740023300359,0.5228758169934622,-0.6718346253229942,0.15873015873015817,-0.9950248756218897,-0.48309178743961195,8.333333333333325
06009,7537,12,3.3,3.5,49,49,128,2.829786836438545,-3.8690476190476204,-3.365973072215423,1.4174972314507148,2.445364619277657,3.6911669890393295,5.785123966942152
06011,6255,21,4.3,4,33,33,168,1.7387440284610145,NA,18.56108982545764,20.726495726495727,0.4368004368004333,0,8.387096774193559
06013,4880,14,3.6,3.5,97,81,292,-2.434144245063019,0,3.0303030303030347,-0.8714596949891037,2.9489453972008675,3.066719316719313,3.180212014134276
06015,8719,17,4.3,4,75,77,371,-3.362430086527364,3.125,-15.873015873015872,0,1.1576095137738975,3.373805575298113,8.797653958944274
06017,5111,12,3.4,3.4,73,76,253,-0.37899537139659173,6.666666666666665,11.308641975308639,5.524657026325548,-0.7342995169082102,3.43160920095138,7.203389830508478
06019,6903,22,4.3,4.2,66,56,252,-0.4899461349016236,0.06587615283267419,2.460317460317459,7.445680975092743,2.6636633706305832,2.516619183285851,6.779661016949157
06021,7234,20,4.3,4.1,18,79,114,2.0027959231460426,-14.285714285714285,NA,6.12305854241338,9.523809523809527,11.89735881173984,2.7027027027026973
06023,8434,15,4.1,4.1,71,79,349,0.5889547177380253,5.769230769230771,-1.5503875968992276,-2.078477078477081,-1.808308308308304,8.001460741186772,3.2544378698224907
06025,5245,28,4.8,4.2,23,32,103,-2.5436003370111795,-4.274425287356321,0.06038647342994826,4.409672830725464,-1.2626262626262654,0.03156565656565746,10.752688172043001
06027,5560,14,3.7,3.8,108,76,326,-7.394432579456907,NA,10.084033613445387,NA,4.07888839085612,5.421245421245416,7.590759075907583
06029,7492,21,4.2,4,49,47,144,-0.5731722670193765,-4.166666666666667,-1.273372018052873,-0.7742934572202875,0.01360544217687091,3.8270907836125265,6.666666666666665
06031,6349,22,4.4,4,42,58,158,-0.1193254168200301,-6.172839506172841,-4.212055192447339,-0.6995651351862348,6.31443473548737,2.435465768799102,14.492753623188403
06033,10645,18,4.3,4.2,61,44,321,2.8014891860999556,0.3703703703703726,-0.2937538651824448,1.0298102981029844,3.066989507667473,4.148426099645615,6.644518272425248
06035,6744,14,3.6,3.6,47,107,283,-0.5125618469159635,-3.2407407407407405,0.7936507936507949,-0.46143704680290415,0.7394130948710035,7.967687493503581,7.196969696969702
06037,5009,21,3.9,3.6,73,80,256,-2.803063013801036,-2.9644268774703533,0.8771929824561431,-0.9009009009009028,0.9324465310380781,3.101756850855623,4.489795918367356
06039,6855,23,4.5,4.2,47,45,122,0.8006967049003352,-7.491039426523294,4.050387596899226,4.118993135011443,0.7246376811594235,4.885805566463541,3.3898305084745672
06041,3622,11,3.1,3.2,144,108,645,-1.3245919563763975,7.037037037037042,-1.9310754604872227,5.925925925925919,0.9473859473859481,2.9466059508191775,5.048859934853422
06043,7495,13,3.6,3.7,28,45,215,0.9036951159760517,-11.764705882352944,4.166666666666667,-0.5675954592363214,1.234567901234566,-6.285204991087345,3.3653846153846256
06045,7596,17,4.2,4.2,95,77,440,-1.4825227511379342,0.1225490196078427,2.5641025641025696,7.549019607843141,-0.6908648339060686,5.897435897435899,6.024096385542177
06047,6724,23,4.7,4.1,49,42,115,0.005702928784145911,0,2.2397891963109298,-0.7936507936507983,4.49573251898833,1.6463414634146318,8.490566037735858
06049,10229,16,4.2,4.2,55,78,233,4.324691525048345,NA,NA,NA,25.033602150537632,8.2790025834380625,25.268817204301076
06051,3725,14,3.6,3.6,50,36,171,-1.119076053739158,NA,NA,2.4351676154332758,-3.108465608465609,9.523809523809527,0
06053,5044,20,4.1,3.8,62,64,252,-1.0839129553851319,-2.5252525252525273,5.5189255189255215,-2.6224982746721914,-0.5117529707693635,3.3458548356704774,8.62068965517242
06055,4729,14,3.5,3.4,102,78,412,-3.6491667319505443,-5.882352941176472,-4.019607843137251,-8.030303030303031,6.842511493674283,4.253139436205792,4.040404040404044
06057,6140,12,3.4,3.5,75,85,487,3.1154436852877256,5.050505050505051,6.825396825396823,4.480286738351254,0.45662100456621557,4.284979423868311,7.268722466960353
06059,4153,13,3.4,3.3,95,104,196,-1.8528213811957388,-4.444444444444444,3.2258064516129004,0.031565656565653764,1.07924761023744,3.428499243870431,5.945945945945952
06061,4924,11,3.3,3.5,120,102,229,0.846530885281164,4.074074074074078,4.074074074074071,4.746014089729326,3.6185610898254637,3.515781032269475,7.511737089201875
06063,8756,14,3.8,3.9,80,107,231,7.540283966422782,NA,6.935975609756092,9.346405228758167,-3.0762987012987044,-0.6008097921844501,-0.8583690987124415
06065,5589,18,4.2,4,41,48,141,-2.087521255181853,-1.578947368421054,1.666666666666668,0.020325203252032537,0.8333333333333304,2.1907013396375095,8.461538461538453
06067,6293,16,3.9,3.8,80,73,304,-0.8008260666857411,4.76190476190476,4.78991596638656,-0.8085008085008077,2.176630682959798,2.9224962822818576,4.109589041095885
06069,5054,18,3.9,3.6,36,46,84,0.6736039752824589,-4.761904761904764,5.80808080808081,9.372236958443855,4.19169169169169,7.032961682652516,7.692307692307687
06071,6445,21,4.3,3.8,57,65,171,-1.5338165819613374,1.8421052631578971,0.018456995201180753,-2.439024390243901,1.8607531251209397,3.281040735889307,4.907975460122693
06073,4871,14,3.4,3.6,79,82,283,-1.7667255081747937,-4.166666666666667,-0.9523809523809527,0.025025025025027237,1.7546897546897533,3.482975001962344,4.428044280442811
06075,4930,11,3.2,3.1,159,143,780,-2.018074031511219,-12.377450980392158,-0.9449332029977183,-2.941176470588232,3.1552480338778,3.789600618775054,2.0942408376963373
06077,6986,19,4,3.8,60,57,180,-0.48118500401311454,-2.9581529581529558,1.7543859649122788,-0.8119658119658091,0.5834954153931612,3.135198135198136,7.14285714285714
06079,5411,13,3.5,3.6,82,78,469,1.1950226172597889,2.777777777777775,3.259408602150534,-1.6791979949874618,1.6826246889538006,2.2350313309217404,7.322654462242562
06081,3676,12,3,3,99,98,294,-3.7971512364261293,-2.5641025641025625,-2.0833333333333335,0.1388888888888884,2.8660823303680396,2.8851457840819514,5.000000000000004
06083,4807,17,3.9,3.6,78,76,421,-2.8426961236616664,-6.349206349206349,2.727727727727728,7.6280041797283245,-0.8277833277833305,2.2966535897271045,5.513784461152893
06085,3721,11,3,2.9,106,107,267,-2.250196156742786,-7.142857142857143,-1.0011123470522796,2.469135802469132,2.3045253243273,1.9455900597316649,6.374501992031867
06087,5149,14,3.7,3.7,96,77,558,0.26557382783443106,-7.734204793028325,2.9411764705882395,-0.8771929824561356,0.3581117742810669,4.785629198074015,6.896551724137923
06089,8960,15,3.9,4,82,71,240,2.409304498728256,0.1388888888888884,-0.7926829268292691,0.020325203252032537,0.1319818392989077,5.247416314213475,5.263157894736836
06091,0,13,3.7,3.8,33,67,167,-21.70807589500898,NA,NA,NA,2.1169354838709666,2.630774243677466,1.8292682926829285
06093,9152,17,4.2,4.1,80,73,321,2.4466327928582166,-8.030303030303031,-0.5729693292888453,0.11337868480725295,6.694862921924331,3.475423515334722,4.220779220779214
06095,6196,16,3.5,3.6,83,88,291,-1.0113614446580506,-1.9607843137254906,-4.166666666666667,4.071969696969694,4.383808132906908,5.049858878237412,3.928571428571437
06097,4737,13,3.4,3.6,99,87,367,-3.236327306688151,-2.38095238095238,-3.39631129104813,1.008403361344538,2.1095379496698374,2.847914359542266,8.902077151335309
06099,7104,20,4.3,4.1,68,60,159,1.428348107315743,-4.479578392621871,0.8297258297258284,2.586594691857854,1.5229215229215203,2.9463418211149652,4.6052631578947345
06101,6481,17,3.9,3.8,84,78,236,-1.8722694225726366,-9.305873379099923,-3.100775193798448,5.050505050505053,0.47441595011183946,4.190789956126466,6.3063063063063085
06103,7548,17,4.2,4,49,57,146,-1.4560867707011818,-12.286324786324784,-10.365058670143416,-6.666666666666665,10.106562703053937,10.997732426303857,9.774436090225569
06105,10280,15,4.1,4.1,30,46,357,6.541817243321228,-5.882352941176472,0.4418522446094049,-27.717391304347828,-3.198653198653197,2.8050778050778042,14.423076923076916
06107,6950,26,4.9,4.4,42,47,207,-1.8896953734510835,0.05128205128205332,0.6944444444444494,-2.8240740740740713,-0.7751937984496138,4.711751662971175,1.9704433497536922
06109,6589,13,3.7,3.7,91,113,130,-0.38399062051158356,2.777777777777775,0,-1.7094017094017069,-1.0639903350230944,8.377361261796786,9.243697478991585
06111,4777,15,3.4,3.3,75,84,281,-1.8303730287509128,0.1388888888888884,-0.7979407979407993,-2.777777777777779,2.8249052251434703,4.791851983632804,7.25190839694656
06113,5088,16,3.9,3.7,119,55,317,1.3352926002993648,0.1225490196078427,1.8768768768768722,8.656609195402298,2.399438912596804,5.382332965919597,3.934426229508192
06115,7894,18,4.2,4,22,31,135,-0.12182086296425017,-6.060606060606059,0.850822461712993,-5.45501219355667,-7.2039072039072005,14.338624338624346,3.8461538461538547
08001,6481,16,3.5,3.3,48,55,260,0.6035987966893049,-1.9607843137254906,0,-1.8253968253968227,0.060386473429952105,3.2433383609854185,14.035087719298245
08003,8705,20,4.2,3.7,117,111,1397,2.811594903360174,13.49206349206349,7.647058823529415,6.451612903225808,0.6149877816997016,4.903396655973968,4.175988068605507
08005,5246,12,3,3.1,83,95,246,-2.0824884332334244,0,1.2315270935960558,-1.0416666666666667,1.6669271240297971,1.8199883509781782,9.82142857142858
08007,6077,12,3.1,3.1,90,57,90,-0.7767688608017723,0.7936507936507949,6.717948717948715,-5.405405405405406,6.366800535475233,4.758620689655169,9.756097560975618
08009,10079,13,3.4,3.3,136,55,27,-6.369740168373102,-2.38095238095238,9.259259259259256,9.384615384615376,23.75527426160338,1.2462147682273494,0
08011,7402,17,3.8,3.3,18,NA,89,-4.211042215942962,6.666666666666665,1.5294364131573406,-3.8724860932819833,6.266339869281046,NA,27.142857142857135
08013,4065,10,3,3,125,94,559,-3.709371811689259,3.7037037037037055,3.615520282186946,3.615520282186946,0.8152652917327696,1.8482331867774038,14.54918032786885
08014,4056,9,2.6,2.8,106,95,85,-6.355777326287337,4.166666666666667,-0.7407407407407458,-5.176767676767676,2.004329004329001,3.1161686334100063,-2.298850574712641
08015,5694,10,3.1,3,92,54,114,1.604242744570443,-2.3569023569023533,5.641821946169777,-1.1217948717948751,-6.261664261664261,2.008318478906712,10.679611650485432
08017,0,11,3,3,53,0,NA,NA,-10.416666666666666,NA,41.666666666666664,0.014451981404401218,NA,NA
08019,5592,9,2.6,2.8,NA,33,33,-12.268955292714951,5.35714285714286,3.1746031746031824,1.319710515112808,NA,0,0
08021,8486,21,4.1,3.6,48,12,NA,-1.1461278524404557,-3.2407407407407405,-6.561771561771565,-2.6090868196131343,0,0,NA
08023,9845,22,4.2,3.6,NA,0,28,3.0942977116552393,0,7.843137254901962,24,NA,NA,0
08025,8491,21,4.3,3.6,19,NA,NA,28.51855567101408,NA,-16.923076923076923,NA,-14.257703081232497,NA,NA
08027,4234,13,3.6,3.5,47,NA,23,-9.348656454128298,20.833333333333332,22.0151828847481,13.33333333333333,0.014775413711580013,NA,0
08029,7791,14,3.5,3.5,72,40,121,2.570942476842689,-6.127450980392157,-1.8018018018018018,-3.4188034188034178,-4.70121381886088,3.7037037037037055,5.217391304347818
08031,6918,15,3.7,3.4,126,67,425,-4.169851530000301,-2.0833333333333335,5.208333333333333,2.0833333333333335,3.1632987643217794,0.5205905205905174,11.256544502617793
08033,0,14,3.8,3.5,NA,51,NA,NA,18.51851851851852,10.15873015873016,NA,-48.958333333333336,Inf,NA
08035,3563,7,2.3,2.6,72,62,76,-0.5375155928476372,0,0.06587615283267063,4.227053140096622,2.9708853238265,3.686406186406192,7.042253521126751
08037,3808,11,2.8,2.8,72,66,125,2.778545433203628,-6.507936507936511,6.898550724637683,8.212560386473431,-0.26126662696049535,5.696364567332313,7.758620689655182
08039,4808,9,2.5,2.7,NA,12,91,-1.7198980237900194,9.523809523809527,4.419191919191919,-4.449388209121245,NA,-10.407239819004525,8.333333333333325
08041,6191,11,3,3.1,58,98,246,-0.6466207283432687,-2.777777777777779,-3.7815126050420145,-2.941176470588232,1.1800334168755218,3.7211678642090997,5.579399141630903
08043,7339,14,3.3,3.2,47,32,256,-3.347457812556087,0.1831501831501825,-5.240665766981556,-3.7830687830687806,-0.7419374640750446,0,17.972350230414747
08045,5691,13,3.2,3.2,73,68,176,1.4159351141453724,-7.843137254901962,0,3.612479474548443,0.9726960798608131,0.028011204481788916,6.024096385542177
08047,6032,10,2.9,3.1,36,NA,68,3.7050742225946585,NA,NA,NA,34.28428428428428,NA,-4.225352112676061
08049,4217,10,2.9,2.9,63,27,131,-7.301758538987147,NA,12.698412698412698,-5.462962962962963,-3.7982313263212144,0.044091710758376035,24.761904761904763
08051,4831,11,3.2,3.1,71,45,159,0.5149139452630364,19.047619047619047,4.982363315696651,6.717948717948715,11.317418213969935,11.188811188811187,17.777777777777782
08053,0,10,2.9,3,123,0,127,NA,NA,NA,NA,1.1134453781512565,NA,3.2520325203251987
08055,11009,17,3.8,3.4,107,15,139,-2.4414506075268516,-21.666666666666668,NA,-23.4375,18.914389799635703,0,0.7246376811594235
08057,0,12,3.2,3.2,73,0,215,NA,NA,33.8562091503268,NA,0.46913351707872364,NA,-2.2727272727272707
08059,5327,9,2.7,2.9,86,85,217,-1.2585464424562802,-3.3333333333333326,-1.1904761904761862,0,1.1952572193535997,2.5363141037005508,11.855670103092786
08061,0,12,3.3,3.3,0,0,NA,NA,NA,NA,NA,-75.52447552447552,NA,NA
08063,6364,15,3.5,3.2,37,12,50,-2.9068360290872675,-12.055335968379447,12.33333333333333,12.126984126984127,-19.12216941571149,0,0
08065,5676,14,3.4,3.1,68,54,54,-3.2203800418262802,-14.569031273836767,-13.356643356643357,-0.660450660450658,39.382716049382715,10.776053215077608,-1.8181818181818188
08067,5652,10,3,3,99,83,317,3.965000540143985,3.7037037037037055,5.384615384615381,8.055555555555557,-0.5839171196691714,0.4632255624881861,4.276315789473695
08069,4678,10,3.1,2.8,89,76,239,-1.9208687987544086,-3.030303030303031,0.03584229390681074,0.3456221198156661,3.6829501915708773,2.785714285714288,8.636363636363642
08071,9427,16,3.7,3.3,69,50,114,-2.1936550622113233,-4.912280701754387,-7.066993464052285,-3.2970356926799718,16.660903520223943,3.5795902285264005,9.615384615384626
08073,6774,13,3.3,3.2,37,109,163,9.004677855288705,NA,2.7243589743589722,NA,-24.095904095904096,14.83521937661306,-1.8072289156626509
08075,6431,13,3.3,3.2,67,49,258,1.9330581984902933,-2.0634920634920637,4.59770114942529,3.371647509578546,3.159781173363518,3.787878787878784,11.206896551724132
08077,6855,12,3.1,3.3,105,71,234,0.30821989092877367,-4.761904761904764,-3.5006435006435006,-2.8306878306878316,4.142241049232258,2.496392496392493,11.428571428571432
08079,0,10,3.1,3,139,0,0,NA,NA,14.583333333333337,NA,-0.7075550228082447,NA,NA
08081,6591,12,3.4,3.1,38,46,131,-7.784533924072723,-14.999999999999998,-1.8447018447018497,3.7202380952381007,-9.106753812636166,3.3494222612256848,0.7692307692307665
08083,8829,12,3.3,3.3,94,58,116,-0.834378744837235,-6.666666666666665,1.2499999999999953,-5.961538461538463,3.3922561012374524,-2.55810730387002,2.6548672566371723
08085,6554,15,3.4,3.2,71,78,176,-1.972485700589777,4.945054945054943,-2.5935025935025986,5.9964726631393335,-5.055715439355261,4.798761609907125,6.666666666666665
08087,6959,14,3.4,3.1,46,67,159,-0.256797592875783,-15.222222222222223,-2.7541827541827546,2.63942103022563,-6.760233918128655,3.2092982912655055,18.656716417910445
08089,10090,19,4,3.6,80,27,314,3.9933391316732574,9.444444444444441,6.743106743106741,4.495614035087714,0.17441860465116074,9.523809523809527,17.602996254681646
08091,4309,9,2.9,3,132,151,151,Inf,NA,12.698412698412698,NA,-7.410858063031978,4.057239057239059,14.393939393939403
08093,5198,9,2.8,2.9,19,12,80,-0.4750597191342448,-7.478632478632481,-3.2258064516129075,-3.8918597742127172,-5.473684210526312,-11.111111111111112,-1.2345679012345734
08095,6440,14,3.6,3.4,92,23,92,-4.45370514858523,NA,NA,2.581369248035911,16.950336039102734,1.5151515151515138,0
08097,3425,9,2.6,2.8,81,57,284,-0.8280556891667956,NA,13.060428849902536,3.901234567901235,5.047619047619049,3.2714412024756854,7.169811320754715
08099,7611,18,3.9,3.7,41,66,224,-7.022181051639261,-6.060606060606059,3.0036133694670286,0.92592592592593,9.166666666666664,3.1798245614035103,5.660377358490565
08101,8552,18,3.9,3.6,76,70,400,-0.8222105511301018,1.9607843137254906,-1.5679442508710821,0.2136752136752126,-1.638888888888886,2.011851521955621,12.35955056179776
08103,7405,11,3.1,3.1,132,60,164,6.813761612890675,-14.120370370370372,2.2988505747126484,1.3131313131313103,16.74586674586675,0.028573283979475377,1.2345679012345734
08105,10407,17,3.7,3.5,68,43,43,10.54004946056033,-3.055555555555556,-1.029526029526025,-4.265873015873015,0.49751243781094673,0.7936507936507908,2.3809523809523725
08107,4623,9,2.6,2.9,119,101,264,-5.681600201918224,11.904761904761903,13.060428849902536,9.15678524374177,5.5047909131290025,7.66745468873129,9.090909090909083
08109,6516,21,4.4,3.8,81,16,65,-7.523015753932256,3.508771929824565,-2.068557919621749,6.485215053763434,8.11952288218111,-17.676767676767675,1.5625
