GEOID,year,force,employed,unemployed,rate
28145,2016,13679,13076,603,4.4
28147,2016,5042,4655,387,7.7
28149,2016,20836,19522,1314,6.3
28151,2016,17783,16188,1595,9
28153,2016,7545,6995,550,7.3
28155,2016,3910,3667,243,6.2
28157,2016,2839,2551,288,10.1
28159,2016,7115,6612,503,7.1
28161,2016,4894,4588,306,6.3
28163,2016,9259,8578,681,7.4
29001,2016,10387,9796,591,5.7
29003,2016,10046,9671,375,3.7
29005,2016,2845,2715,130,4.6
29007,2016,11151,10674,477,4.3
29009,2016,15214,14529,685,4.5
29011,2016,5327,5048,279,5.2
29013,2016,8168,7730,438,5.4
29015,2016,7267,6826,441,6.1
29017,2016,5468,5181,287,5.2
29019,2016,98295,95049,3246,3.3
29021,2016,46761,44845,1916,4.1
29023,2016,18823,17743,1080,5.7
29025,2016,4480,4269,211,4.7
29027,2016,21855,20956,899,4.1
29029,2016,18747,17659,1088,5.8
29031,2016,40818,39043,1775,4.3
29033,2016,4775,4518,257,5.4
29035,2016,2546,2365,181,7.1
29037,2016,54589,52318,2271,4.2
29039,2016,5804,5514,290,5
29041,2016,3861,3693,168,4.4
29043,2016,43419,41711,1708,3.9
29045,2016,3376,3127,249,7.4
29047,2016,134195,128947,5248,3.9
29049,2016,11027,10560,467,4.2
29051,2016,39481,38071,1410,3.6
29053,2016,7492,7123,369,4.9
29055,2016,10844,10263,581,5.4
29057,2016,3591,3431,160,4.5
29059,2016,6966,6583,383,5.5
29061,2016,4122,3962,160,3.9
29063,2016,5091,4868,223,4.4
29065,2016,6212,5876,336,5.4
29067,2016,5090,4779,311,6.1
29069,2016,12856,11795,1061,8.3
29071,2016,52747,50440,2307,4.4
29073,2016,7711,7378,333,4.3
29075,2016,3593,3459,134,3.7
29077,2016,148797,143137,5660,3.8
29079,2016,4910,4685,225,4.6
29081,2016,3978,3810,168,4.2
29083,2016,9906,9410,496,5
29085,2016,3701,3492,209,5.6
29087,2016,2689,2601,88,3.3
29089,2016,5038,4814,224,4.4
29091,2016,16140,15114,1026,6.4
29093,2016,3720,3453,267,7.2
29095,2016,364728,346001,18727,5.1
29097,2016,57819,55408,2411,4.2
29099,2016,117804,112724,5080,4.3
29101,2016,23218,22076,1142,4.9
29103,2016,1986,1914,72,3.6
29105,2016,16183,15299,884,5.5
29107,2016,17217,16472,745,4.3
29109,2016,17813,17032,781,4.4
29111,2016,5145,4912,233,4.5
29113,2016,27268,26041,1227,4.5
29115,2016,5280,4925,355,6.7
29117,2016,7360,7072,288,3.9
29119,2016,10490,10033,457,4.4
29121,2016,7625,7260,365,4.8
29123,2016,5486,5184,302,5.5
29125,2016,3916,3718,198,5.1
29127,2016,14594,13968,626,4.3
29129,2016,1932,1843,89,4.6
29131,2016,11900,11283,617,5.2
29133,2016,6224,5810,414,6.7
29135,2016,7483,7157,326,4.4
29137,2016,4168,3966,202,4.8
29139,2016,5757,5493,264,4.6
29141,2016,7978,7509,469,5.9
29143,2016,8255,7486,769,9.3
29145,2016,28261,27024,1237,4.4
29147,2016,10868,10359,509,4.7
29149,2016,4121,3873,248,6
29151,2016,7237,6990,247,3.4
29153,2016,3636,3371,265,7.3
29155,2016,7043,6416,627,8.9
29157,2016,10094,9733,361,3.6
29159,2016,20656,19634,1022,4.9
29161,2016,19536,18605,931,4.8
29163,2016,8077,7712,365,4.5
29165,2016,56790,54728,2062,3.6
29167,2016,14244,13548,696,4.9
29169,2016,14499,13710,789,5.4
29171,2016,2457,2345,112,4.6
29173,2016,5635,5408,227,4
29175,2016,10509,9956,553,5.3
29177,2016,11163,10612,551,4.9
29179,2016,2688,2513,175,6.5
29181,2016,5344,4966,378,7.1
29183,2016,221460,213663,7797,3.5
29185,2016,3923,3676,247,6.3
29186,2016,9003,8583,420,4.7
29187,2016,26280,24828,1452,5.5
29189,2016,532450,509958,22492,4.2
29195,2016,10755,10252,503,4.7
29197,2016,1910,1788,122,6.4
29199,2016,2459,2357,102,4.1
29201,2016,20003,18855,1148,5.7
29203,2016,3331,3086,245,7.4
29205,2016,3075,2946,129,4.2
29207,2016,13320,12465,855,6.4
29209,2016,13448,12506,942,7
29211,2016,2776,2615,161,5.8
29213,2016,26367,24415,1952,7.4
29215,2016,9337,8751,586,6.3
29217,2016,9621,9154,467,4.9
29219,2016,17524,16789,735,4.2
29221,2016,10357,9699,658,6.4
29223,2016,5668,5364,304,5.4
29225,2016,16926,16092,834,4.9
29227,2016,1213,1177,36,3
29229,2016,7616,7164,452,5.9
29510,2016,157634,149016,8618,5.5
30001,2016,5074,4906,168,3.3
30003,2016,5536,5135,401,7.2
30005,2016,2371,2263,108,4.6
30007,2016,2552,2427,125,4.9
30009,2016,5421,5208,213,3.9
30011,2016,697,678,19,2.7
30013,2016,37812,36313,1499,4
30015,2016,2515,2421,94,3.7
30017,2016,6242,6022,220,3.5
30019,2016,936,912,24,2.6
30021,2016,4605,4429,176,3.8
30023,2016,5301,5100,201,3.8
30025,2016,1813,1747,66,3.6
30027,2016,5768,5542,226,3.9
30029,2016,45973,43409,2564,5.6
30031,2016,62146,60399,1747,2.8
30033,2016,764,742,22,2.9
30035,2016,5820,5323,497,8.5
30037,2016,379,362,17,4.5
30039,2016,1632,1536,96,5.9
30041,2016,7802,7466,336,4.3
30043,2016,5673,5412,261,4.6
30045,2016,933,901,32,3.4
30047,2016,13085,12466,619,4.7
30049,2016,35206,34045,1161,3.3
30051,2016,989,958,31,3.1
30053,2016,7931,7218,713,9
30055,2016,1043,1023,20,1.9
30057,2016,4415,4249,166,3.8
30059,2016,916,879,37,4
30061,2016,1688,1560,128,7.6
30063,2016,61420,59118,2302,3.7
30065,2016,2294,2177,117,5.1
30067,2016,8412,8052,360,4.3
30069,2016,277,264,13,4.7
30071,2016,1936,1834,102,5.3
30073,2016,2865,2745,120,4.2
30075,2016,1068,1043,25,2.3
30077,2016,2869,2725,144,5
30079,2016,527,509,18,3.4
30081,2016,19580,18641,939,4.8
30083,2016,6215,5907,308,5
30085,2016,4688,4439,249,5.3
30087,2016,4109,3884,225,5.5
30089,2016,4756,4388,368,7.7
30091,2016,1961,1897,64,3.3
30093,2016,17197,16462,735,4.3
30095,2016,4812,4621,191,4
30097,2016,1797,1742,55,3.1
30099,2016,2830,2728,102,3.6
30101,2016,2227,2150,77,3.5
30103,2016,353,338,15,4.2
30105,2016,4406,4257,149,3.4
30107,2016,797,757,40,5
30109,2016,513,493,20,3.9
30111,2016,81210,78293,2917,3.6
31001,2016,16640,16120,520,3.1
31003,2016,3589,3496,93,2.6
31005,2016,227,214,13,5.7
31007,2016,416,402,14,3.4
31009,2016,265,253,12,4.5
31011,2016,3000,2922,78,2.6
31013,2016,5638,5436,202,3.6
31015,2016,1098,1065,33,3
31017,2016,1378,1328,50,3.6
31019,2016,27191,26512,679,2.5
31021,2016,3543,3413,130,3.7
31023,2016,4622,4474,148,3.2
31025,2016,13131,12691,440,3.4
31027,2016,4565,4449,116,2.5
31029,2016,2289,2242,47,2.1
31031,2016,3468,3390,78,2.2
31033,2016,5447,5294,153,2.8
31035,2016,3319,3216,103,3.1
31037,2016,5546,5389,157,2.8
31039,2016,4711,4576,135,2.9
31041,2016,6345,6197,148,2.3
31043,2016,10897,10446,451,4.1
31045,2016,5209,5056,153,2.9
31047,2016,12952,12570,382,2.9
31049,2016,1061,1033,28,2.6
31051,2016,3065,2964,101,3.3
31053,2016,19112,18527,585,3.1
31055,2016,287729,278212,9517,3.3
31057,2016,1195,1169,26,2.2
31059,2016,3180,3093,87,2.7
31061,2016,1500,1455,45,3
31063,2016,1568,1524,44,2.8
31065,2016,2712,2637,75,2.8
31067,2016,11040,10679,361,3.3
31069,2016,1186,1147,39,3.3
31071,2016,1155,1126,29,2.5
31073,2016,1055,1028,27,2.6
31075,2016,452,442,10,2.2
31077,2016,1233,1195,38,3.1
31079,2016,31377,30230,1147,3.7
31081,2016,4648,4519,129,2.8
31083,2016,1756,1712,44,2.5
31085,2016,589,575,14,2.4
31087,2016,1305,1258,47,3.6
31089,2016,5854,5710,144,2.5
31091,2016,391,377,14,3.6
31093,2016,3296,3188,108,3.3
31095,2016,4217,4116,101,2.4
31097,2016,2090,2024,66,3.2
31099,2016,3737,3649,88,2.4
31101,2016,4613,4480,133,2.9
31103,2016,619,606,13,2.1
31105,2016,1970,1890,80,4.1
31107,2016,4715,4571,144,3.1
31109,2016,168872,164201,4671,2.8
31111,2016,18692,18119,573,3.1
31113,2016,482,469,13,2.7
31115,2016,395,382,13,3.3
31117,2016,463,452,11,2.4
31119,2016,19140,18615,525,2.7
31121,2016,4030,3885,145,3.6
31123,2016,2646,2562,84,3.2
31125,2016,1997,1943,54,2.7
31127,2016,3612,3482,130,3.6
31129,2016,2364,2296,68,2.9
31131,2016,8252,7973,279,3.4
31133,2016,1652,1615,37,2.2
31135,2016,1818,1779,39,2.1
31137,2016,4924,4801,123,2.5
31139,2016,4142,4033,109,2.6
31141,2016,16957,16369,588,3.5
31143,2016,2879,2803,76,2.6
31145,2016,5970,5802,168,2.8
31147,2016,4233,4097,136,3.2
31149,2016,890,867,23,2.6
31151,2016,7343,7117,226,3.1
31153,2016,91966,89296,2670,2.9
31155,2016,10863,10531,332,3.1
31157,2016,18825,18169,656,3.5
31159,2016,8744,8495,249,2.8
31161,2016,2735,2657,78,2.9
31163,2016,1714,1660,54,3.2
31165,2016,783,762,21,2.7
31167,2016,3438,3348,90,2.6
31169,2016,2901,2830,71,2.4
31171,2016,447,433,14,3.1
31173,2016,2975,2833,142,4.8
31175,2016,2090,2032,58,2.8
31177,2016,11096,10742,354,3.2
31179,2016,5619,5470,149,2.7
31181,2016,1710,1657,53,3.1
31183,2016,565,553,12,2.1
31185,2016,7316,7119,197,2.7
32001,2016,10703,10125,578,5.4
32003,2016,1046103,984714,61389,5.9
32005,2016,22339,21084,1255,5.6
32007,2016,27037,25830,1207,4.5
32009,2016,524,500,24,4.6
32011,2016,991,945,46,4.6
32013,2016,8336,7894,442,5.3
32015,2016,3162,2966,196,6.2
32017,2016,2030,1924,106,5.2
32019,2016,21773,20171,1602,7.4
32021,2016,1983,1855,128,6.5
32023,2016,16164,14984,1180,7.3
32027,2016,2530,2384,146,5.8
32029,2016,1901,1781,120,6.3
32031,2016,229320,217784,11536,5
32033,2016,4565,4356,209,4.6
32510,2016,24684,23176,1508,6.1
33001,2016,31380,30489,891,2.8
33003,2016,23667,22968,699,3
33005,2016,41393,40259,1134,2.7
33007,2016,14639,14088,551,3.8
33009,2016,48738,47586,1152,2.4
33011,2016,231936,224926,7010,3
33013,2016,81909,79817,2092,2.6
33015,2016,181666,176168,5498,3
33017,2016,72400,70554,1846,2.5
33019,2016,23588,23039,549,2.3
34001,2016,122574,113483,9091,7.4
34003,2016,478787,458743,20044,4.2
34005,2016,230271,219995,10276,4.5
34007,2016,252713,238823,13890,5.5
34009,2016,46661,42076,4585,9.8
34011,2016,66335,61374,4961,7.5
34013,2016,367908,345779,22129,6
34015,2016,148968,141431,7537,5.1
34017,2016,359152,342335,16817,4.7
34019,2016,64215,61793,2422,3.8
34021,2016,196995,188408,8587,4.4
34023,2016,436159,416825,19334,4.4
34025,2016,326476,311922,14554,4.5
34027,2016,257919,247799,10120,3.9
34029,2016,267872,253889,13983,5.2
34031,2016,243533,228488,15045,6.2
34033,2016,30010,28092,1918,6.4
34035,2016,171907,164924,6983,4.1
34037,2016,74770,71240,3530,4.7
34039,2016,275097,260860,14237,5.2
34041,2016,56365,53782,2583,4.6
35001,2016,326580,307771,18809,5.8
35003,2016,1204,1107,97,8.1
35005,2016,28020,26156,1864,6.7
35006,2016,9296,8540,756,8.1
35007,2016,5825,5478,347,6
35009,2016,21959,20859,1100,5
35011,2016,832,793,39,4.7
35013,2016,95562,88772,6790,7.1
35015,2016,28675,26827,1848,6.4
35017,2016,12455,11659,796,6.4
35019,2016,1690,1582,108,6.4
35021,2016,277,258,19,6.9
35023,2016,2201,2080,121,5.5
35025,2016,27718,25184,2534,9.1
35027,2016,8636,8127,509,5.9
35028,2016,8792,8423,369,4.2
35029,2016,10768,9218,1550,14.4
35031,2016,24367,22106,2261,9.3
35033,2016,2236,2043,193,8.6
35035,2016,25462,23934,1528,6
35037,2016,3208,2992,216,6.7
35039,2016,16750,15509,1241,7.4
35041,2016,8064,7608,456,5.7
35043,2016,64067,59884,4183,6.5
35045,2016,54194,49479,4715,8.7
35047,2016,11083,10238,845,7.6
35049,2016,73464,69614,3850,5.2
35051,2016,4059,3719,340,8.4
35053,2016,6676,6190,486,7.3
35055,2016,14932,13685,1247,8.4
35057,2016,5504,5007,497,9
35059,2016,1893,1818,75,4
35061,2016,29900,27764,2136,7.1
36001,2016,158283,151867,6416,4.1
36003,2016,20033,18768,1265,6.3
36005,2016,608798,565436,43362,7.1
36007,2016,85773,81119,4654,5.4
36009,2016,34815,32737,2078,6
36011,2016,36657,34804,1853,5.1
36013,2016,56060,52807,3253,5.8
36015,2016,36168,34099,2069,5.7
36017,2016,22808,21653,1155,5.1
36019,2016,35761,33845,1916,5.4
36021,2016,31430,30272,1158,3.7
36023,2016,22960,21652,1308,5.7
36025,2016,19201,18142,1059,5.5
36027,2016,142889,136948,5941,4.2
36029,2016,444647,422760,21887,4.9
36031,2016,17220,16300,920,5.3
36033,2016,19770,18649,1121,5.7
36035,2016,23196,21870,1326,5.7
36037,2016,29697,28336,1361,4.6
36039,2016,20540,19503,1037,5
36041,2016,2361,2208,153,6.5
36043,2016,28138,26601,1537,5.5
36045,2016,45611,42764,2847,6.2
36047,2016,1217585,1152734,64851,5.3
36049,2016,11728,10941,787,6.7
36051,2016,31001,29471,1530,4.9
36053,2016,32663,30944,1719,5.3
36055,2016,362830,345801,17029,4.7
36057,2016,22282,21008,1274,5.7
36059,2016,699134,671823,27311,3.9
36061,2016,916777,875013,41764,4.6
36063,2016,100111,94277,5834,5.8
36065,2016,101533,96620,4913,4.8
36067,2016,220909,210943,9966,4.5
36069,2016,55001,52630,2371,4.3
36071,2016,178694,170975,7719,4.3
36073,2016,17728,16715,1013,5.7
36075,2016,53235,49800,3435,6.5
36077,2016,28170,26787,1383,4.9
36079,2016,50626,48612,2014,4
36081,2016,1161534,1108791,52743,4.5
36083,2016,81464,77981,3483,4.3
36085,2016,221377,209784,11593,5.2
36087,2016,152331,145961,6370,4.2
36089,2016,43305,40451,2854,6.6
36091,2016,117328,112854,4474,3.8
36093,2016,75692,72414,3278,4.3
36095,2016,14704,13907,797,5.4
36097,2016,8266,7769,497,6
36099,2016,15469,14733,736,4.8
36101,2016,43110,40600,2510,5.8
36103,2016,773132,739429,33703,4.4
36105,2016,33993,32369,1624,4.8
36107,2016,22987,21808,1179,5.1
36109,2016,50303,48211,2092,4.2
36111,2016,88055,84163,3892,4.4
36113,2016,31951,30270,1681,5.3
36115,2016,28312,26993,1319,4.7
36117,2016,43937,41749,2188,5
36119,2016,477240,456792,20448,4.3
36121,2016,18085,17121,964,5.3
36123,2016,11703,11186,517,4.4
37001,2016,78947,75206,3741,4.7
37003,2016,17835,17077,758,4.3
37005,2016,4426,4183,243,5.5
37007,2016,10660,10043,617,5.8
37009,2016,12509,11909,600,4.8
37011,2016,7576,7195,381,5
37013,2016,20308,19152,1156,5.7
37015,2016,8437,7879,558,6.6
37017,2016,14570,13563,1007,6.9
37019,2016,49708,46502,3206,6.4
37021,2016,134377,129183,5194,3.9
37023,2016,39859,37920,1939,4.9
37025,2016,101188,96565,4623,4.6
37027,2016,35900,34037,1863,5.2
37029,2016,4659,4419,240,5.2
37031,2016,31575,29946,1629,5.2
37033,2016,9691,9164,527,5.4
37035,2016,76892,73252,3640,4.7
37037,2016,34527,33063,1464,4.2
37039,2016,11146,10513,633,5.7
37041,2016,5602,5244,358,6.4
37043,2016,4052,3830,222,5.5
37045,2016,46817,44257,2560,5.5
37047,2016,22598,21148,1450,6.4
37049,2016,41761,39575,2186,5.2
37051,2016,127349,119201,8148,6.4
37053,2016,13154,12486,668,5.1
37055,2016,20005,18653,1352,6.8
37057,2016,79522,75688,3834,4.8
37059,2016,20172,19264,908,4.5
37061,2016,26507,25093,1414,5.3
37063,2016,162119,154819,7300,4.5
37065,2016,22423,20477,1946,8.7
37067,2016,182659,173770,8889,4.9
37069,2016,29348,27815,1533,5.2
37071,2016,105658,100022,5636,5.3
37073,2016,5191,4925,266,5.1
37075,2016,3102,2828,274,8.8
37077,2016,29284,28018,1266,4.3
37079,2016,9525,9021,504,5.3
37081,2016,258494,244964,13530,5.2
37083,2016,20685,19046,1639,7.9
37085,2016,51464,48484,2980,5.8
37087,2016,28487,27192,1295,4.5
37089,2016,52301,50070,2231,4.3
37091,2016,9316,8704,612,6.6
37093,2016,19917,18604,1313,6.6
37095,2016,2110,1910,200,9.5
37097,2016,84567,80503,4064,4.8
37099,2016,18832,17809,1023,5.4
37101,2016,91595,87307,4288,4.7
37103,2016,4515,4277,238,5.3
37105,2016,26232,24690,1542,5.9
37107,2016,27653,26031,1622,5.9
37109,2016,41097,39159,1938,4.7
37111,2016,21016,20007,1009,4.8
37113,2016,15219,14399,820,5.4
37115,2016,9702,9229,473,4.9
37117,2016,9815,9152,663,6.8
37119,2016,583509,555857,27652,4.7
37121,2016,6189,5810,379,6.1
37123,2016,11701,11097,604,5.2
37125,2016,39513,37531,1982,5
37127,2016,43930,41041,2889,6.6
37129,2016,116062,110582,5480,4.7
37131,2016,7815,7248,567,7.3
37133,2016,63722,60212,3510,5.5
37135,2016,74934,71762,3172,4.2
37137,2016,5409,5123,286,5.3
37139,2016,17398,16304,1094,6.3
37141,2016,26854,25432,1422,5.3
37143,2016,5101,4773,328,6.4
37145,2016,18036,17047,989,5.5
37147,2016,88214,83301,4913,5.6
37149,2016,8826,8416,410,4.6
37151,2016,66896,63601,3295,4.9
37153,2016,16791,15629,1162,6.9
37155,2016,50555,46543,4012,7.9
37157,2016,40856,38547,2309,5.7
37159,2016,64236,60662,3574,5.6
37161,2016,24812,23152,1660,6.7
37163,2016,29517,27906,1611,5.5
37165,2016,11637,10574,1063,9.1
37167,2016,29289,27930,1359,4.6
37169,2016,21875,20829,1046,4.8
37171,2016,33526,31923,1603,4.8
37173,2016,7118,6684,434,6.1
37175,2016,13960,13280,680,4.9
37177,2016,1530,1401,129,8.4
37179,2016,115777,110677,5100,4.4
37181,2016,18005,16717,1288,7.2
37183,2016,556722,532808,23914,4.3
37185,2016,7143,6621,522,7.3
37187,2016,4866,4505,361,7.4
37189,2016,27950,26694,1256,4.5
37191,2016,53558,50436,3122,5.8
37193,2016,30205,28758,1447,4.8
37195,2016,36489,33515,2974,8.2
37197,2016,17612,16840,772,4.4
37199,2016,7479,7093,386,5.2
38001,2016,1133,1104,29,2.6
38003,2016,5623,5444,179,3.2
38005,2016,2435,2337,98,4
38007,2016,438,425,13,3
38009,2016,3230,3080,150,4.6
38011,2016,1837,1797,40,2.2
38013,2016,1146,1094,52,4.5
38015,2016,50638,49334,1304,2.6
38017,2016,100237,98000,2237,2.2
38019,2016,2117,2061,56,2.6
38021,2016,2547,2498,49,1.9
38023,2016,1684,1640,44,2.6
38025,2016,3249,3147,102,3.1
38027,2016,1279,1224,55,4.3
38029,2016,1585,1516,69,4.4
38031,2016,1686,1636,50,3
38033,2016,971,945,26,2.7
38035,2016,38826,37912,914,2.4
38037,2016,1297,1258,39,3
38039,2016,1160,1127,33,2.8
38041,2016,1540,1494,46,3
38043,2016,1376,1324,52,3.8
38045,2016,2316,2261,55,2.4
38047,2016,959,926,33,3.4
38049,2016,3377,3212,165,4.9
38051,2016,1241,1203,38,3.1
38053,2016,7949,7650,299,3.8
38055,2016,5070,4894,176,3.5
38057,2016,4654,4450,204,4.4
38059,2016,16798,16252,546,3.3
38061,2016,7133,6921,212,3
38063,2016,1534,1482,52,3.4
38065,2016,898,849,49,5.5
38067,2016,3660,3477,183,5
38069,2016,1899,1824,75,3.9
38071,2016,6148,5973,175,2.8
38073,2016,2840,2776,64,2.3
38075,2016,1309,1258,51,3.9
38077,2016,8905,8662,243,2.7
38079,2016,4986,4448,538,10.8
38081,2016,2333,2288,45,1.9
38083,2016,737,695,42,5.7
38085,2016,1339,1280,59,4.4
38087,2016,436,425,11,2.5
38089,2016,18090,17384,706,3.9
38091,2016,1075,1052,23,2.1
38093,2016,11082,10809,273,2.5
38095,2016,1332,1303,29,2.2
38097,2016,4600,4472,128,2.8
38099,2016,5663,5449,214,3.8
38101,2016,33545,32166,1379,4.1
38103,2016,2192,2107,85,3.9
38105,2016,22636,21652,984,4.3
39001,2016,10942,10119,823,7.5
39003,2016,48262,45840,2422,5
39005,2016,26258,24927,1331,5.1
39007,2016,44220,41522,2698,6.1
39009,2016,28017,26223,1794,6.4
39011,2016,24622,23704,918,3.7
39013,2016,31008,28694,2314,7.5
39015,2016,19492,18363,1129,5.8
39017,2016,189443,180906,8537,4.5
39019,2016,13437,12517,920,6.8
39021,2016,19882,18987,895,4.5
39023,2016,63577,60244,3333,5.2
39025,2016,103911,99294,4617,4.4
39027,2016,17169,16169,1000,5.8
39029,2016,48381,45146,3235,6.7
39031,2016,14993,13930,1063,7.1
39033,2016,19167,18013,1154,6
39035,2016,613975,579779,34196,5.6
39037,2016,26376,25289,1087,4.1
39039,2016,18380,17473,907,4.9
39041,2016,104863,101072,3791,3.6
39043,2016,37419,35365,2054,5.5
39045,2016,75958,72676,3282,4.3
39047,2016,14487,13846,641,4.4
39049,2016,666877,639357,27520,4.1
39051,2016,22677,21622,1055,4.7
39053,2016,12126,11299,827,6.8
39055,2016,49190,46983,2207,4.5
39057,2016,81100,77572,3528,4.4
39059,2016,18888,17550,1338,7.1
39061,2016,404955,387023,17932,4.4
39063,2016,41465,39935,1530,3.7
39065,2016,14378,13659,719,5
39067,2016,6969,6436,533,7.6
39069,2016,13605,12878,727,5.3
39071,2016,16930,15856,1074,6.3
39073,2016,13011,12284,727,5.6
39075,2016,20993,20236,757,3.6
39077,2016,28114,26284,1830,6.5
39079,2016,12800,11794,1006,7.9
39081,2016,28904,26487,2417,8.4
39083,2016,31232,29786,1446,4.6
39085,2016,124922,118779,6143,4.9
39087,2016,24751,23139,1612,6.5
39089,2016,88252,84380,3872,4.4
39091,2016,23323,22345,978,4.2
39093,2016,152716,143518,9198,6
39095,2016,210421,199510,10911,5.2
39097,2016,20339,19537,802,3.9
39099,2016,105950,99182,6768,6.4
39101,2016,27740,26330,1410,5.1
39103,2016,96165,91913,4252,4.4
39105,2016,8953,8189,764,8.5
39107,2016,23427,22661,766,3.3
39109,2016,53014,50703,2311,4.4
39111,2016,5320,4728,592,11.1
39113,2016,250063,237713,12350,4.9
39115,2016,6752,6192,560,8.3
39117,2016,16767,15920,847,5.1
39119,2016,39735,37339,2396,6
39121,2016,4892,4465,427,8.7
39123,2016,21030,19672,1358,6.5
39125,2016,8876,8468,408,4.6
39127,2016,15889,14876,1013,6.4
39129,2016,26203,24938,1265,4.8
39131,2016,10807,9995,812,7.5
39133,2016,87129,82748,4381,5
39135,2016,21019,20017,1002,4.8
39137,2016,18902,18209,693,3.7
39139,2016,53413,50450,2963,5.5
39141,2016,33840,31972,1868,5.5
39143,2016,31026,29561,1465,4.7
39145,2016,29875,27562,2313,7.7
39147,2016,27151,25820,1331,4.9
39149,2016,24074,23074,1000,4.2
39151,2016,186472,176293,10179,5.5
39153,2016,272399,258493,13906,5.1
39155,2016,90427,84306,6121,6.8
39157,2016,45021,42431,2590,5.8
39159,2016,27796,26733,1063,3.8
39161,2016,14306,13727,579,4
39163,2016,5455,5070,385,7.1
39165,2016,114608,109844,4764,4.2
39167,2016,27778,25837,1941,7
39169,2016,61223,58782,2441,4
39171,2016,19026,18166,860,4.5
39173,2016,70655,67701,2954,4.2
39175,2016,12676,12205,471,3.7
40001,2016,8162,7686,476,5.8
40003,2016,2970,2871,99,3.3
40005,2016,5066,4733,333,6.6
40007,2016,2889,2799,90,3.1
40009,2016,11044,10249,795,7.2
40011,2016,4395,4233,162,3.7
40013,2016,19529,18686,843,4.3
40015,2016,11935,11302,633,5.3
40017,2016,69479,66705,2774,4
40019,2016,22742,21564,1178,5.2
40021,2016,19307,18243,1064,5.5
40023,2016,5761,5321,440,7.6
40025,2016,1417,1382,35,2.5
40027,2016,139280,133958,5322,3.8
40029,2016,2323,2153,170,7.3
40031,2016,49496,47212,2284,4.6
40033,2016,2893,2754,139,4.8
40035,2016,6259,5956,303,4.8
40037,2016,31532,29698,1834,5.8
40039,2016,15212,14519,693,4.6
40041,2016,17987,17106,881,4.9
40043,2016,2678,2569,109,4.1
40045,2016,2257,2171,86,3.8
40047,2016,29026,27757,1269,4.4
40049,2016,12727,12046,681,5.4
40051,2016,26117,24819,1298,5
40053,2016,3008,2911,97,3.2
40055,2016,2192,2030,162,7.4
40057,2016,1293,1244,49,3.8
40059,2016,1912,1839,73,3.8
40061,2016,4508,4135,373,8.3
40063,2016,5520,5119,401,7.3
40065,2016,11013,10529,484,4.4
40067,2016,2713,2519,194,7.2
40069,2016,4378,4121,257,5.9
40071,2016,18965,17767,1198,6.3
40073,2016,8457,8177,280,3.3
40075,2016,4113,3894,219,5.3
40077,2016,3729,3407,322,8.6
40079,2016,19778,18412,1366,6.9
40081,2016,15896,15050,846,5.3
40083,2016,21598,20723,875,4.1
40085,2016,6578,6371,207,3.1
40087,2016,18979,18198,781,4.1
40089,2016,14825,13764,1061,7.2
40091,2016,7069,6438,631,8.9
40093,2016,3998,3833,165,4.1
40095,2016,6622,6287,335,5.1
40097,2016,19465,18470,995,5.1
40099,2016,6350,6064,286,4.5
40101,2016,29661,28043,1618,5.5
40103,2016,5766,5562,204,3.5
40105,2016,4692,4406,286,6.1
40107,2016,4558,4280,278,6.1
40109,2016,375493,359384,16109,4.3
40111,2016,16172,15010,1162,7.2
