GEOID,d_trump,d_trump3,d_clinton,d_clinton3
17097,186722.20764037882,133824.4091812632,81850.39403185953,298525.1360221618
18149,198577.21792072427,213673.8357271646,205125.02348701813,313548.65845068975
42071,92438.77146819692,44554.92803113479,16151.608156811997,167423.74623306407
37181,69105.89784421884,96364.70115365511,69387.17479474166,102155.93290573086
37171,50009.290165645776,72014.27331441063,50405.848935744536,148684.5731027258
17013,324691.81831217674,304950.09747281286,263829.3982251616,354045.3815546129
47031,525855.2651915913,341075.12654552347,316552.91618717613,621685.3627477064
18165,372063.8576564681,297483.41503783234,266106.09665159904,419150.92879866913
47169,525937.832009272,337025.1834422516,333777.41788217006,625830.4454728516
47189,538538.8095561328,350898.3635495169,340595.6976681786,637641.7684399299
13123,410709.34392102127,235407.25702886767,192343.06539884236,496826.045967086
49041,406550.5326794894,373673.5826886216,284831.3121588187,471769.7078419596
50023,168834.37930728783,154696.87469870222,122882.06934128201,406199.82865962526
10001,103040.33337593822,120458.6686386629,86954.86442025032,203969.22455272163
31035,383615.5880455832,266423.3312710413,197246.94675492524,404111.8923056849
29109,159671.70831620277,181302.15707963545,159477.903822905,387347.91024128115
29051,336167.7290643838,293080.1095410627,204264.76210691262,354138.1575652212
31111,375209.3825482009,360220.5333172054,339292.5530496067,473650.86912186287
20169,262092.89364991218,260570.21904836159,253900.67616040996,394062.8920062267
27005,615992.4714358402,399000.8748370777,297389.13399374834,624825.1452428774
40143,106325.41218637554,185816.63219411197,105788.43292643328,463554.2920971749
29053,312241.9117509278,262259.13252137846,152295.4879555498,315898.57524630206
55037,377770.16718918516,190538.92035613806,151035.83028081193,487091.74644352496
05063,390192.39965800144,397648.86592261156,389761.0610957096,582071.1680296039
20149,269010.2633771045,210604.8843790647,158039.42322233642,312517.4689707541
23001,168024.56487173995,65734.99535506425,17314.246982050205,470138.5631468398
23023,171725.9601207973,64252.47799828045,21489.36223925059,473416.35145541525
48089,831983.304255268,545070.202277078,129360.66311805468,1136017.8569961162
48091,842977.3698268054,581643.1122040616,83176.9232163087,1073503.3883637667
48103,786410.4544430916,608256.1308063386,483440.01387274417,860515.633997333
48109,727228.791213717,618649.2642131909,445450.8608997605,808715.7869783001
16033,789299.6666547625,719903.1849415419,658584.15875082,885400.119468406
48001,584282.0804277079,451243.3689733456,252251.37803934424,924860.8780492573
46011,399877.9573023737,285663.78600755974,211730.6965638124,433047.9286611038
21033,629474.8410442303,413417.34680079017,364947.6454851046,662037.0284411359
47079,654718.4174420917,485255.3488518032,453820.67047924973,688432.7590232035
29023,463828.2229463928,458784.44124274934,442580.3673073027,557001.7853733671
48053,736129.7992291095,517300.72486508987,76842.96100249277,977815.5816294723
35005,547173.0762470252,476879.58969922934,271435.4816177569,653882.040428963
35041,484512.56368745153,446989.05942587904,307664.0261304593,642461.3477264403
38063,789170.7478487141,583815.1874589429,510421.69189814647,807180.993312051
37023,136183.17554907763,86021.88249215514,78196.51284704483,229546.87519119403
42109,183624.57280320197,71629.16327376047,58936.88224878013,204965.06144467738
51177,283386.5221109177,72316.24000405817,19571.9283288066,286669.0916058946
33013,37312.9384982605,36300.84819038931,31561.75138923274,326214.981317644
42129,44171.19626098832,61312.788357973855,45840.9048906213,152846.35426789033
29029,275105.9747913504,247464.25472060844,188824.47869076303,361585.04861944175
51520,177805.50880634697,91269.32484880794,16738.170628981137,278775.5826014695
51530,196479.8200407269,145832.14951421073,71732.95212229123,218424.75980935048
05069,455193.8373935855,397196.62411616364,273540.6414387235,706508.9659654853
21135,357984.4419611219,113521.15402432837,106600.62444137444,367895.9787530743
27053,368871.2296962446,182438.40029135186,24408.339876819733,378218.54500031937
47165,553210.5309020784,357477.8448752258,340405.4009399948,653280.5707580256
37165,128361.31213550965,98241.40388664682,56725.05126214591,139592.00730645916
17043,218618.72759269187,170027.5238010043,132864.962068274,310423.7011000536
17045,398999.72435483185,310386.31618526764,284133.75126160885,436071.812426385
17067,180206.04599979962,165564.81564944016,134691.52742504573,223894.59239236105
51035,79732.18140348837,93653.19807897594,80145.79825346943,171076.5358320289
45007,280089.9870110285,134480.53021741007,102016.5110728101,352481.75418358116
47171,194007.83060023424,70575.51203342256,58553.13414601134,293176.72882399836
56011,532840.6583135987,490252.5090213188,464401.4195416045,728217.816417584
45061,219782.37200179146,130244.30914856787,130128.04781718127,228205.2338879276
51057,272901.1599524741,111918.32402264174,63857.93347866881,277632.9444668872
47187,593646.8487127265,400491.72689634084,390647.6782812127,691790.3797067025
34025,85186.24255054341,101225.45278334615,58422.88996662546,183292.1781080647
37115,220855.72646284493,65301.55313759389,32168.42524475999,317494.8610171724
51690,71289.4307568837,69656.51753854085,67252.3029653861,124258.61464596774
05109,368238.5834997347,375826.7951616635,367590.97032247164,676347.810252956
51041,202483.93471159376,141556.0293997391,105286.88118030994,226635.25760510736
21139,602918.4328765933,443759.85981176666,395432.4850329766,636039.9728511648
06077,574141.0173791472,335288.4851741272,215587.7598956094,710626.2266319471
37037,53306.282115984905,62479.57549927031,49931.40371231999,71965.53356949518
21149,619862.9286310015,345131.59403853625,296658.25360158883,626744.8545067228
27045,193491.99342877354,162628.6689446356,133938.58924573392,242333.88487456887
27083,360463.79510832473,259439.72693454497,212946.1736432504,386780.6679136489
45049,383247.10169620294,274981.5342691467,274748.63755001867,398282.23147433833
06115,643025.1762945915,305128.65600753034,135311.63107728405,784505.2850371561
37175,250471.18036859183,86781.05821193346,34716.442130050345,337391.5956893045
18151,164843.2708766858,117450.55024353185,111753.14350089866,260376.00691014287
48277,377566.72156552685,394184.79090505367,376948.40486921056,726869.2323664208
08063,204238.27108128348,194580.72162355896,189974.80917442392,356776.82629619446
42073,66576.42778240608,63638.07311982422,45588.23984688724,135229.94659793397
55095,394399.44758653885,186221.55802963855,89898.97673386688,427637.30577224604
21131,297197.64137380023,171398.46919746618,129830.13722332002,397727.2348725492
17001,225461.31661397254,210615.7237758105,179420.70681707028,256782.05605109342
31079,409107.9662315362,289152.9072597381,221340.9929065412,438808.92577481404
20199,258867.6318182043,257078.80270539894,254499.50825005496,372599.86630891287
48111,284016.2091119239,323050.5409561145,284035.5561485362,450366.7401860414
51640,84192.2434426482,96990.97715279604,84598.64794610147,180035.54414274197
36051,313079.1373243369,218789.38655078635,200086.63137971328,335041.36276230024
55115,307019.2366087992,99950.50574203413,66785.24545768017,410660.24073138536
29163,297023.717137365,280292.10845882975,249190.5836267147,316154.86011058814
48221,552520.7843398277,448685.28419082926,238517.37804167907,828822.404345397
45021,171985.39717400318,72858.95589486332,72616.67653303956,245046.91492483582
42025,114811.51027790547,49456.404543814926,37906.74436440326,197801.45456859443
47063,268374.39153884415,109650.02403580668,94132.84026895909,368054.93373592204
48025,980834.3092843108,677629.9530166382,208318.38053163452,1226710.8899789334
42027,187162.4666314531,94649.9873636646,71045.03044422704,208655.5179875186
47163,187132.66993431802,87428.81552759322,33953.05228978979,288200.74230983434
30031,816769.4650331181,761326.939544347,749194.9349923589,963140.007200056
47135,682103.6272427249,461635.34125685744,429560.91372956574,724072.8263979733
53011,1235974.6140178926,572357.5058256504,244403.01437765738,1349249.0638528452
51125,221780.92781244512,140216.55134428636,108031.71630280607,225646.3978605253
42053,134031.4718661038,121903.12458811153,97981.71355906937,198956.32601623647
29099,426268.90196332167,383142.6504465883,357198.3323970958,445907.56817709515
29107,278562.6418910284,208329.0479560799,68469.63652660379,280576.8262829513
29117,199437.5518707643,178190.1799673808,126098.42004140961,231379.9383068969
29125,348633.08073369623,315656.87839244667,246094.9013257016,389371.7564692842
29151,366385.20091426524,322368.6871890592,240614.2593968778,375909.33187271986
51147,162602.3030682734,146815.62040397606,131501.77616094804,176874.9258581714
22053,799742.4944750465,445548.42994929006,337584.0640289092,956354.141804324
17139,364251.30535076803,329546.14382381603,267044.75100680673,424030.0144324868
21105,590230.6195702273,507481.9522209473,474568.3253393537,634200.2557093833
21159,273411.74006875465,189742.6975599893,131737.7784735203,335760.42144684464
01107,779337.8971438695,294358.0632637109,222632.6834513761,793592.7839244991
21037,397163.7580962684,57876.70085542976,20094.31908100862,405159.07471932215
22117,795482.6407933458,237084.6138220409,161540.54148305432,819784.2586296382
46081,514706.5035527666,472608.69248291996,448401.72129070363,692647.4627397573
30023,960495.97685063,830905.5178913919,729016.7014248142,1063765.4877858441
30093,925361.4535907018,821113.8819207437,765028.2024484556,1036796.507870206
51097,266066.4276501723,119406.79834488398,85496.13059035872,275065.9473988025
25027,78285.30947129904,73905.13406641304,68879.07530705024,279420.23108809395
13049,285125.48317918833,87615.1480068354,63820.875679175486,312327.3437492334
42055,197668.4019130519,79457.65812612322,65989.83443601034,205664.5683148907
54077,112046.17524088394,124482.40965870109,114667.05816101718,201142.4477641298
46023,440104.4180883172,313369.2440438448,194759.5359038178,489101.8380603076
23007,237191.5476503856,129525.96948128579,108616.72893851087,531831.936013262
37017,126991.68054853425,63163.758824545774,53813.03404885625,162062.35126365395
26043,373487.2410908875,209591.2985372301,166181.48451042685,492235.22740895196
21115,297668.0028687851,181713.8777400855,148191.52829460433,352220.86283910007
27011,480992.4765510391,325637.6344038795,257524.71232388943,503087.2029068825
22045,875394.6290777075,394211.2041435684,305877.1831435669,907943.3818105401
22011,744542.325416371,450354.84131209424,352070.2927371199,977071.0861082715
30065,796107.4707716192,756657.4393637071,728802.4568728434,1015490.9702446576
38015,806969.5523969653,646202.805176233,593553.1115472041,830990.5720813577
35047,310437.78982073587,285201.6018163184,170204.87873369805,495319.9174963663
38093,732317.3883116526,556379.7783645442,502567.8128448336,757907.6211368515
39137,173673.65079762958,82387.90349897646,75290.57726433463,261856.43895689872
38005,848598.1040216864,652774.3862293869,590476.5175734498,870605.3647875636
39063,159333.41480090583,70973.09810823327,66157.6942747794,252446.77842912197
29031,525212.3091121007,472787.2903893099,460096.4334210182,547305.4991972215
33017,51890.45514874109,42573.95100376645,33708.15712380279,354155.749430671
27123,359251.1099502168,168504.47028412914,18852.501162791148,377507.93504266307
31153,209034.3059301177,127519.07279206578,22914.986366006586,267519.1467254822
51179,261414.17416815282,52500.98924852908,12531.906727540214,278681.1485628334
37027,116748.98883537685,98101.663108802,92535.5740686284,213911.61623124784
47087,482943.35688115546,304830.533224705,291400.6312752063,582789.4620906923
24025,108196.34638693085,77423.37966229754,61665.48122183014,180341.31455590416
46041,680219.4115872465,554068.8028927165,465259.35196004115,697315.1377268916
24029,108644.97147456343,104769.68874878764,86022.03658464347,192511.87431168303
49011,596912.2825917674,523204.5965560871,368713.0935018888,605924.686142276
49057,610515.14540136,517527.2581736752,374014.7056849485,626249.1154409735
48365,558819.3512601324,441081.071545424,377181.0551671309,889806.55649466
27009,456001.29558247473,245089.36357152724,109770.10212626583,459062.87834272673
21237,337791.1409557255,180859.73340540606,175630.90332171498,397143.29054568784
21013,310902.3653514998,162544.76881356636,148228.32785871124,411959.0818028341
23005,131704.04141642485,48392.14895717743,22078.68159789506,434096.2049485764
06001,617108.8207062021,388602.46321124217,274289.28069861035,750597.1252940951
37001,71406.65951453058,53312.88933847098,38365.990962280055,76408.3976342408
45089,260137.04558771307,179393.03467631238,173639.40707913434,268380.8829900339
48477,765317.8762465209,505750.13087566645,117332.38963418313,1076151.0748814098
40091,186694.10934998604,264304.27175115835,186082.46531376833,539853.4998243719
40017,267268.6846816403,340080.3104568241,266065.63337111176,566585.0506412511
40131,74993.87217331277,153492.3843110649,74369.75415054035,429526.29121722595
08014,19103.092745204012,25875.41336306131,20538.045870945807,363007.3594088673
48257,500163.01949144126,430159.5558572805,285885.71687606035,837267.1752402917
48335,714191.996261945,568487.4614915277,384832.9785855241,790660.3623661001
